fixture_id,event_slug,event_title,market_id,sports_market_type,group_item_title,question,outcome_0,outcome_1,token_0,token_1,market_volume,market_liquidity,gamma_best_bid,gamma_best_ask,fee_rate,tick_size,accepting_orders,outcome_0_ask,outcome_0_bid,outcome_0_spread,outcome_0_ask_depth_best_usd,outcome_0_ask_depth_2c_usd,outcome_0_bid_depth_best_usd,outcome_1_ask,outcome_1_bid,outcome_1_spread,outcome_1_ask_depth_best_usd,outcome_1_ask_depth_2c_usd,outcome_1_bid_depth_best_usd,side,model_probability,scenario_p10,scenario_p90,ask,bid,spread,estimated_fee,central_net_edge,robust_edge,required_edge,max_entry,depth_2c_usd,external_probability,external_validation_source,external_conflict_reason,lineup_pending_reason,player_data_quality_reason,decision,stake_per_10k
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944556,soccer_player_shots,Lionel Messi: 3+ shots,Lionel Messi: 3+ shots,Yes,No,15093703015426976209236306413394207170210129289842398183903524800537664396532,53868059366140674181460329985940983860930842520974281598176141918488476311408,900.89137,16314.7611,0.52,0.54,0.05,0.01,True,0.54,0.52,0.020000000000000018,4581.7758,7811.906900000001,150.6648,0.48,0.46,0.019999999999999962,139.0752,274.18780000000004,3902.9942000000005,Yes,0.539817,0.461119,0.622635,0.54,0.52,0.02,0.01242,-0.012603,-0.131301,0.12,0.29,7811.91,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944557,soccer_player_shots,Lionel Messi: 4+ shots,Lionel Messi: 4+ shots,Yes,No,70906718550044970713830852134837985502787110992614372550411665886490048248046,104758676478696527659109273089371767314628387887092268226266613329336418666452,200.602427,14848.2913,0.11,0.36,0.05,0.01,True,0.36,0.11,0.25,36.0,4139.0022,1.595,0.89,0.64,0.25,12.905,107.531,64.0,Yes,0.316776,0.247234,0.403793,0.36,0.11,0.25,0.01152,-0.054744,-0.164286,0.12,0.083,4139.0,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944558,soccer_player_shots,Lionel Messi: 5+ shots,Lionel Messi: 5+ shots,Yes,No,60954005810515618452218555917027222084502544557275104484920389514476917783283,19341307150377076907215793448857584164352103981559094694755464710403351025416,49.823527999999996,8493.1931,0.01,0.17,0.05,0.01,True,0.17,0.01,0.16,4.448900000000001,4.448900000000001,0.1,0.99,0.83,0.16000000000000003,9.9,9.9,21.7211,Yes,0.158466,0.112279,0.227282,0.17,0.01,0.16,0.007055,-0.018589,-0.104776,0.12,0.0,4.45,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944559,soccer_player_shots,Lisandro Martínez: 1+ shots,Lisandro Martínez: 1+ shots,Yes,No,52827948690653815410532405605673691918863435707425064592928097748476147310130,36635795454532572811681796565087017624108568859299690890379296667384573746179,50,6347.933,0.23,0.25,0.05,0.01,True,0.25,0.23,0.01999999999999999,2.0,2.0,29.4308,0.77,0.75,0.020000000000000018,98.5292,223.68800000000002,6.0,Yes,0.306011,0.276917,0.339601,0.25,0.23,0.02,0.009375,0.046636,-0.022458,0.12,0.111,2.0,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944560,soccer_player_shots,Lisandro Martínez: 2+ shots,Lisandro Martínez: 2+ shots,Yes,No,31906277095169289446879323601973509348973751180723486618106079943398863315135,32448865936260581328557661469711196294191283493030777981578975951348457587279,61.956810000000004,2281.0315,0.05,0.13,0.05,0.01,True,0.13,0.05,0.08,3.6725000000000003,30.255000000000003,1.8420000000000003,0.95,0.87,0.07999999999999996,34.998000000000005,265.011,24.5775,No,0.947502,0.933843,0.957432,0.95,0.87,0.08,0.002375,-0.004873,-0.058532,0.12,0.764,265.01,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944561,soccer_player_shots,Mikel Oyarzabal: 1+ shots,Mikel Oyarzabal: 1+ shots,Yes,No,113755209177938289266002602536914457602972311481141743627485638223255905437144,1861464109720046190272904187723471033870645300586699617751882868601148541349,539.493354,3059.4785,0.7,0.78,0.05,0.01,True,0.76,0.7,0.06000000000000005,11.4,151.14000000000001,140.0,0.3,0.24,0.06,60.0,184.0,3.5999999999999996,Yes,0.852761,0.817254,0.88414,0.76,0.7,0.06,0.00912,0.083641,0.008134,0.12,0.645,151.14,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944562,soccer_player_shots,Mikel Oyarzabal: 2+ shots,Mikel Oyarzabal: 2+ shots,Yes,No,32223711412178943982030270626638448026800585557629655786009796320888088635092,18272719033348269041951737255367584810163045833656455385794678970612616707994,67.444911,5830.2029,0.42,0.63,0.05,0.01,True,0.63,0.42,0.21000000000000002,3.9753,32.8818,29.4,0.58,0.37,0.20999999999999996,40.599999999999994,40.599999999999994,2.3346999999999998,Yes,0.570695,0.507343,0.637101,0.63,0.42,0.21,0.011655,-0.07096,-0.174312,0.12,0.336,32.88,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944563,soccer_player_shots,Mikel Oyarzabal: 3+ shots,Mikel Oyarzabal: 3+ shots,Yes,No,52892716291534459202389233086597682506447031944672266818885940447870612041553,115615705075282812267903839699273684369142271446297698174594353050931484142416,0,7702.6292,0.06,0.44,0.05,0.01,True,0.44,0.06,0.38,6.736400000000001,73.2563,1.8996,0.94,0.56,0.3799999999999999,29.760399999999997,29.760399999999997,8.5736,Yes,0.300519,0.243878,0.371032,0.44,0.06,0.38,0.01232,-0.151801,-0.248442,0.12,0.08,73.26,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944564,soccer_player_shots,Mikel Oyarzabal: 4+ shots,Mikel Oyarzabal: 4+ shots,Yes,No,64033086737605859483642030128688856994561237471430143011254788004613227226576,30912201081074629694999466168323561345976444228100431458816227932848133005450,32,8259.8682,0.05,0.27,0.05,0.01,True,0.28,0.05,0.23000000000000004,30.240000000000002,88.24,1.7000000000000002,0.95,0.73,0.21999999999999997,32.3,249.83239999999998,19.71,No,0.872006,0.821914,0.90584,0.95,0.73,0.22,0.002375,-0.080369,-0.170461,0.12,0.65,249.83,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944565,soccer_player_shots,Mikel Oyarzabal: 5+ shots,Mikel Oyarzabal: 5+ shots,Yes,No,17170857021003395581318358948693628175773218681598063158060010038923783195545,36169200006126114324400710196296190251370004315227474815168925607757436305174,108.63999999999999,8572.0544,0.01,0.09,0.05,0.01,True,0.09,0.01,0.08,4.5,4.5,0.05,0.99,0.91,0.07999999999999996,4.95,4.95,45.5,No,0.954633,0.927851,0.969823,0.99,0.91,0.08,0.000495,-0.035862,-0.102644,0.12,0.758,4.95,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944566,soccer_player_shots,Nahuel Molina: 1+ shots,Nahuel Molina: 1+ shots,Yes,No,79013524926916341722086049550529261395890570583506826397722797384724157592341,10845415448482373441806744789593779190541111591370822084826357304928975099393,52.44,2777.0932,0.19,0.32,0.05,0.01,True,0.3,0.15,0.15,3.75,19.25,1.5,0.85,0.7,0.15000000000000002,8.5,49.259699999999995,8.75,No,0.840325,0.82053,0.856893,0.85,0.7,0.15,0.006375,-0.01605,-0.075845,0.12,0.649,49.26,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944567,soccer_player_shots,Nahuel Molina: 2+ shots,Nahuel Molina: 2+ shots,Yes,No,44280849780577844931347767799304025853514319406517460879106755283405732456346,14503013777650358733567496558876389716796196951230316508369867354534566316446,0,97.2086,0.05,0.28,0.05,0.01,True,0.3,0.05,0.25,12.0,12.0,1.3805,0.95,0.7,0.25,26.229499999999998,343.912,28.0,No,0.986513,0.982677,0.989207,0.95,0.7,0.25,0.002375,0.034138,-0.009698,0.12,0.815,343.91,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944568,soccer_player_shots,Nicolás Tagliafico: 1+ shots,Nicolás Tagliafico: 1+ shots,Yes,No,7571047633018977959770701656501253505289040699179060641365072507601853870843,21405083323117419083012783130398787844316265137797441910204081275461505590924,23,2544.9539,0.16,0.33,0.05,0.01,True,0.32,0.11,0.21000000000000002,16.0,16.0,5.1546,0.89,0.68,0.20999999999999996,41.7054,68.7054,34.0,No,0.906236,0.894049,0.916298,0.89,0.68,0.21,0.004895,0.011341,-0.040846,0.12,0.724,68.71,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944569,soccer_player_shots,Nicolás Tagliafico: 2+ shots,Nicolás Tagliafico: 2+ shots,Yes,No,65645584995491834399482856460126585188957083496695308080815634718587032527413,23091373216246219201646219607952837442381309116933018144380356386362970625784,0,358.7632,0.05,0.13,0.05,0.01,True,0.12,0.05,0.06999999999999999,6.0,7.625,1.286,0.95,0.88,0.06999999999999995,24.433999999999997,253.3897,44.0,No,0.99546,0.994123,0.996386,0.95,0.88,0.07,0.002375,0.043085,0.001748,0.12,0.826,253.39,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944570,soccer_player_shots,Pau Cubarsí: 1+ shots,Pau Cubarsí: 1+ shots,Yes,No,61240320012322255128960184810182596267610099384416716978187277536407794348213,63336586989971795860356042299968480933479239132185006561486346540116608339005,36.02,1155.2322,0.26,0.32,0.05,0.01,True,0.32,0.26,0.06,4.0,20.5,1.3,0.74,0.68,0.05999999999999994,3.7,3.7,8.5,No,0.771318,0.744663,0.793879,0.74,0.68,0.06,0.00962,0.021698,-0.044957,0.12,0.572,3.7,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944571,soccer_player_shots,Pau Cubarsí: 2+ shots,Pau Cubarsí: 2+ shots,Yes,No,105964722669468171553253017073772109157208203296383239981933636504476255432911,86044261015939999821565501253266004708111432930148205746673688381593412688368,0,416.4848,0.05,0.14,0.05,0.01,True,0.14,0.05,0.09000000000000001,1.54,23.2825,1.2800000000000002,0.95,0.86,0.08999999999999997,24.32,253.19809999999998,9.459999999999999,No,0.971594,0.963899,0.977069,0.95,0.86,0.09,0.002375,0.019219,-0.028476,0.12,0.795,253.2,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944572,soccer_player_shots,Pedri: 1+ shots,Pedri: 1+ shots,Yes,No,97579367069650846169430185343639478245107670547998618215273884617705048372489,60883728716817265288976075660276248118805207473454763974612684074059497638870,110.00644700000001,2329.3521,0.15,0.38,0.05,0.01,True,0.38,0.15,0.23,19.0,20.248,0.9495,0.85,0.62,0.22999999999999998,5.3805,29.4621,31.0,No,0.956945,0.95155,0.961419,0.85,0.62,0.23,0.006375,0.10057,0.055175,0.12,0.783,29.46,,,,Projected appearance probability is only 32.0%; wait for the official XI.,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944573,soccer_player_shots,Pedri: 2+ shots,Pedri: 2+ shots,Yes,No,3714903046552129381900848838721431732203111903689295611140615896174338009377,54260025986292171787020730883832452133837385414607082368375532730998700767688,0,294.8341,0.04,0.25,0.05,0.01,True,0.29,0.04,0.24999999999999997,29.362499999999997,125.1125,1.382,0.96,0.71,0.25,33.168,230.631,71.8875,No,0.996964,0.996097,0.997568,0.96,0.71,0.25,0.00192,0.035044,-0.005823,0.12,0.829,230.63,,,,Projected appearance probability is only 32.0%; wait for the official XI.,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944574,soccer_player_shots,Pedri: 3+ shots,Pedri: 3+ shots,Yes,No,67043349119996898054920464264341465425963578575547375400462226524904368225186,88990835915022570843815373714188807912335910786916641677081142102455160258203,40.62,4995.3164,0.01,0.02,0.05,0.001,True,0.02,0.01,0.01,6.9,19.34281,0.1,0.99,0.98,0.010000000000000009,9.9,2322.285,338.09999999999997,No,0.999856,0.999786,0.999896,0.99,0.98,0.01,0.000495,0.009361,-0.030709,0.12,0.832,2322.28,,,,Projected appearance probability is only 32.0%; wait for the official XI.,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944575,soccer_player_shots,Pedro Porro: 1+ shots,Pedro Porro: 1+ shots,Yes,No,94035080506264605128029932963364472305415520876193338981257025829463462922545,97957066533438815780674709588182663044548109103092724099589350318950778053174,558.935869,2967.1509,0.52,0.64,0.05,0.01,True,0.63,0.52,0.10999999999999999,60.480000000000004,60.480000000000004,11.700000000000001,0.48,0.37,0.10999999999999999,10.799999999999999,25.5,35.519999999999996,No,0.565692,0.527178,0.600807,0.48,0.37,0.11,0.01248,0.073212,-0.005302,0.12,0.355,25.5,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944576,soccer_player_shots,Pedro Porro: 2+ shots,Pedro Porro: 2+ shots,Yes,No,67727852280643656360580276414804184892828286887361826143716320017687142087902,99121613267034752948659843187584227997435775175106090675529447561434268070434,0,263.0455,0.07,0.34,0.05,0.01,True,0.33,0.07,0.26,16.5,20.8452,0.9499000000000001,0.93,0.67,0.26,12.6201,59.6201,33.5,No,0.868893,0.83981,0.891199,0.93,0.67,0.26,0.003255,-0.064362,-0.133445,0.12,0.668,59.62,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944577,soccer_player_shots,Pedro Porro: 3+ shots,Pedro Porro: 3+ shots,Yes,No,94745778842693290966796547909979275483818140115749515700716055103747705788521,81934409154251544798605121577560358530567377738428596962381546832010448898958,0,2438.58656,0.011,0.099,0.05,0.001,True,0.098,0.011,0.08700000000000001,2.646,28.486,0.10570999999999998,0.989,0.902,0.08699999999999997,9.50429,3024.0090099999998,24.354,No,0.972026,0.961007,0.979126,0.989,0.902,0.087,0.000544,-0.017517,-0.068537,0.12,0.792,3024.01,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944578,soccer_player_shots,Rodri: 1+ shots,Rodri: 1+ shots,Yes,No,79178310685904228193945931094103571678033952704833418612583892558703950217185,83321897461511969899236360440319519029058335219201265687790826126753397175536,15.546091,832.8838,0.3,0.55,0.05,0.01,True,0.55,0.3,0.25000000000000006,25.1625,173.51600000000002,12.0,0.7,0.45,0.24999999999999994,28.0,28.0,20.587500000000002,Yes,0.432939,0.39596,0.474314,0.55,0.3,0.25,0.012375,-0.129436,-0.206415,0.12,0.227,173.52,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944579,soccer_player_shots,Rodri: 2+ shots,Rodri: 2+ shots,Yes,No,7993398608949207324051985705131930142053838252986739110339670741246903258393,63139419604405147434326800585462882122682227803167117382602754671653577773026,0,309.6392,0.04,0.23,0.05,0.01,True,0.28,0.04,0.24000000000000002,47.74,116.99,1.3836000000000002,0.96,0.72,0.24,33.2064,234.0496,122.75999999999999,No,0.888748,0.862683,0.90834,0.96,0.72,0.24,0.00192,-0.073172,-0.139237,0.12,0.692,234.05,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944580,soccer_player_shots,Rodri: 3+ shots,Rodri: 3+ shots,Yes,No,42871600930119994729818071072202093323254939198502263608005869182826183722665,56489192301138871635009085819402707772022015830409076843119249841908075014695,42.53,134.79241,0.01,0.138,0.05,0.001,True,0.136,0.01,0.126,2.9212800000000003,4.30635,0.25,0.99,0.864,0.126,24.75,2373.48562,18.55872,No,0.979993,0.971754,0.985194,0.99,0.864,0.126,0.000495,-0.010502,-0.058741,0.12,0.803,2373.49,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944581,soccer_player_shots,Rodrigo de Paul: 1+ shots,Rodrigo de Paul: 1+ shots,Yes,No,76921078120922726347937874263316249968349728100105392810970111286792791371294,10708187319251713420739848543702413252042208674335205288459908096276805014297,60.407825,2380.7028,0.26,0.47,0.05,0.01,True,0.46,0.21,0.25,2.8474000000000004,2.8474000000000004,3.1689,0.79,0.54,0.25,11.921100000000001,43.9211,3.3426000000000005,No,0.77994,0.755973,0.800745,0.79,0.54,0.25,0.008295,-0.018355,-0.082322,0.12,0.583,43.92,,,,Projected appearance probability is only 70.0%; wait for the official XI.,No verified 2026 World Cup player-minute sample is available; the generic role prior is not sufficient for a bet.,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944582,soccer_player_shots,Rodrigo de Paul: 2+ shots,Rodrigo de Paul: 2+ shots,Yes,No,55010843985504578017185231400948302537647523039732707079622658189946072854946,50461977973577091468487057744529231777918719154764778974882492661656547916304,0,376.0482,0.05,0.23,0.05,0.01,True,0.23,0.05,0.18,18.17,84.97,1.2830000000000001,0.95,0.77,0.17999999999999994,24.377,253.2357,60.83,No,0.961079,0.951009,0.968415,0.95,0.77,0.18,0.002375,0.008704,-0.041366,0.12,0.782,253.24,,,,Projected appearance probability is only 70.0%; wait for the official XI.,No verified 2026 World Cup player-minute sample is available; the generic role prior is not sufficient for a bet.,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944583,soccer_player_shots,Rodrigo de Paul: 3+ shots,Rodrigo de Paul: 3+ shots,Yes,No,32476406038388659798631568636456849750769415416470812759302655831564557657422,65787668992308998868015746109641056361986295116878573929402794844837747607946,42.97,4011.35567,0.01,0.02,0.05,0.001,True,0.02,0.01,0.01,8.924,12.73081,0.1,0.99,0.98,0.010000000000000009,9.9,2821.285,437.27599999999995,No,0.995261,0.993138,0.996557,0.99,0.98,0.01,0.000495,0.004766,-0.037357,0.12,0.825,2821.28,,,,Projected appearance probability is only 70.0%; wait for the official XI.,No verified 2026 World Cup player-minute sample is available; the generic role prior is not sufficient for a bet.,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944584,soccer_player_shots_on_target,Alex Baena: 1+ shots on target,Alex Baena: 1+ shots on target,Yes,No,67061788553801732620274121462107438143179911903474503887698236978398855260724,66258836346819474549008496993508901968658336356666444249731704724954870067145,0,470.0495,0.03,0.48,0.05,0.01,True,0.48,0.03,0.44999999999999996,24.0,246.5,0.9501000000000001,0.97,0.52,0.44999999999999996,30.7199,513.9999,26.0,Yes,0.413356,0.379055,0.452222,0.48,0.03,0.45,0.01248,-0.079124,-0.153425,0.12,0.21,246.5,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944585,soccer_player_shots_on_target,Alex Baena: 2+ shots on target,Alex Baena: 2+ shots on target,Yes,No,105275943258267151287150684040212465046031257334635277283818828222541410089644,58842614780060476493652248827024244388946861371971023549275692087777435441808,0,2062.1312,0.01,0.22,0.05,0.01,True,0.22,0.01,0.21,11.0,116.5,0.1,0.99,0.78,0.20999999999999996,9.9,9.9,39.0,No,0.899523,0.87661,0.916655,0.99,0.78,0.21,0.000495,-0.090972,-0.153885,0.12,0.706,9.9,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944586,soccer_player_shots_on_target,Alex Baena: 3+ shots on target,Alex Baena: 3+ shots on target,Yes,No,12048597560856644914746447586143029072358424686464891596380525102629036306970,53828946979183376649041489366428207053842883153440041807880711771025537743248,0,21.569,0.02,0.93,0.05,0.01,True,0.93,0.02,0.91,5.4033,29.783499999999997,5.5600000000000005,0.98,0.07,0.9099999999999999,272.44,480.34000000000003,0.4067,No,0.982958,0.976182,0.987245,0.98,0.07,0.91,0.00098,0.001978,-0.044798,0.12,0.808,480.34,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944587,soccer_player_shots_on_target,Alexis Mac Allister: 1+ shots on target,Alexis Mac Allister: 1+ shots on target,Yes,No,108607379768258415441026578595564915488893089689530990180025730631631159040651,12584442839904303104617265178290411465993770961310193648993244403775238487231,0,6151.9443,0.01,0.34,0.05,0.01,True,0.34,0.01,0.33,34.0,460.0,0.1,0.99,0.66,0.32999999999999996,9.9,9.9,66.0,Yes,0.353572,0.322027,0.389393,0.34,0.01,0.33,0.01122,0.002352,-0.069193,0.12,0.155,460.0,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944588,soccer_player_shots_on_target,Alexis Mac Allister: 2+ shots on target,Alexis Mac Allister: 2+ shots on target,Yes,No,39429257896041938140785415382237833157117105299750837803291158590813744423492,49361240403656396103387636588422273067119240127927770768364857842865351639039,0,13.1994,0.01,0.6,0.05,0.01,True,0.6,0.01,0.59,7.5,7.5,0.1,0.99,0.4,0.59,9.9,9.9,5.0,No,0.92846,0.911146,0.941351,0.99,0.4,0.59,0.000495,-0.062035,-0.119349,0.12,0.741,9.9,,,,,,PASS,0
